종류,학원지정번호,학원명,도로명주소,도로명 상세 주소,분야명,교습계열명,교습과정목록명,,정원합계,일시수용능력합계,,인당수강료,,,,,,,,
교습소,3000023136,논술및올댓역사논술교습소,서울특별시 서초구 신반포로 165,", 4층 14호 (잠원동, 반포쇼핑타운)",입시.검정 및 보습,보통교과,,보습,12,7,,Y,N,137909,개원,20150430,,99991231,20150430,20231018
교습소,3000023267,서초신동한우리독서토론논술교습소,서울특별시 서초구 나루터로 37,", 308호 (잠원동, 신반포아파트)",입시.검정 및 보습,보통교과,,보습?논술,9,3,,Y,N,137906,개원,20150508,,99991231,20150508,20231018
교습소,3000023270,소리나무음악교습소,서울특별시 서초구 명달로4길 32,", 402호 (서초동)",예능(대),예능(중),피아노 초급,음악,35,8,"피아노 초급:130000, 피아노 중급A:170000, 피아노 중급B:180000, 피아노 중급C:190000, 피아노 입시A:110000, 피아노 입시B:120000, 피아노 입시C:150000, 피아노 입시D:160000, 피아노 입시E:210000, 피아노 입시F:300000",Y,N,137868,개원,20150515,,99991231,20150515,20240317
교습소,3000023271,젠(ZEN)수학교습소,서울특별시 서초구 신반포로3길 8,", 3층 302-B호 (반포동, 반포프라자)",입시.검정 및 보습,보통교과,,보습,5,7,,Y,N,137813,개원,20150515,,99991231,20150515,20231018
학원,3000023282,한탑언남1관학원,서울특별시 서초구 동산로12길 4,", 3층 (양재동, 유성빌딩)",입시.검정 및 보습,보통교과,,보습,30,76,,Y,N,137898,개원,20150522,,99991231,20150522,20231126
학원,3000023289,인더페이퍼학원,서울특별시 서초구 사임당로23길 43,", 2층,3층 (서초동, 태영빌딩)",직업기술,산업응용기술,"포장,",포장,60,79,,Y,N,137926,개원,20100212,,99991231,20100212,20231018
학원,3000023309,작은별음악학원,서울특별시 서초구 서초중앙로31길 6-9,", 5층일부 (반포동)",예능(대),예능(중),"음악,",음악,125,73,,Y,N,6593,개원,20150529,,99991231,20150529,20231018
학원,3000023358,핸섬아트(Handsome Art)학원,서울특별시 서초구 사임당로 174,", 1004호 (서초동, 강남미래타워)",예능(대),예능(중),,미술,50,30,,Y,N,137860,개원,20150603,,99991231,20150603,20231018
학원,3000023370,스파크어학원,서울특별시 서초구 고무래로 14,", 2층 (반포동, 베뉴타워)",국제화,,"실용외국어(유아/초?중?고),",,36,147,,Y,N,137803,개원,20150603,,99991231,20150603,20231105
학원,3000023371,넥서스학원,서울특별시 서초구 효령로 182-7,", 2층 (방배동, 현진빌딩)",입시.검정 및 보습,보통교과,,보습,120,74,,Y,N,137850,개원,20150603,,99991231,20150603,20231018
학원,3000023372,뷰미술학원,서울특별시 서초구 방배로 98,", 4층 (방배동, JUNOFFICE)",예능(대),예능(중),"미술,",미술,80,65,,Y,N,137842,개원,20150603,,99991231,20150603,20231018
학원,3000023473,다온수학학원,서울특별시 서초구 서초중앙로 245,", 3층 (반포동, 강남빌딩)",입시.검정 및 보습,보통교과,"보습,",보습,55,70,,Y,N,137803,개원,20150611,,99991231,20150611,20231018
학원,3000023548,올검정고시원격학원,서울특별시 서초구 서초대로78길 52,", 3층일부 (서초동, 강남역인앤인)",입시.검정 및 보습,보통교과,,검정,26000,2000,,Y,N,137858,개원,20150619,,99991231,20150619,20231018
학원,3000023591,오르다샘앤클래스반포학원,서울특별시 서초구 서초중앙로 227,", 2층일부 (반포동)",기타(대),기타(중),"기타(소),",기타(소),8,75,,Y,N,137803,개원,20150702,,99991231,20150702,20231018
학원,3000023592,오투학원,서울특별시 서초구 강남대로85길 5,", 9층일부 (반포동, 대유빌딩)",기타(대),기타(중),,연극,8,65,,Y,N,137810,개원,20150703,,99991231,20150703,20231018
학원,3000023593,드림댄스학원,서울특별시 서초구 서초대로77길 9,", 8층802호 (서초동, 강남 누드죤빌딩)",기타(대),기타(중),,기타(소),10,62,,Y,N,137856,개원,20150701,,99991231,20150701,20231018
교습소,3000023598,에이스수학교습소,서울특별시 서초구 청두곶3길 12,", 1층 일부 (방배동)",입시.검정 및 보습,보통교과,초등저학년,보습,15,5,,Y,N,137819,개원,20150701,,99991231,20150701,20231018
교습소,3000023601,비전매쓰수학교습소,서울특별시 서초구 고무래로 90-7,", 405-1호 (서초동, 서초쇼핑)",입시.검정 및 보습,보통교과,응용기초,보습,16,4,,Y,N,137882,개원,20150626,,99991231,20150626,20231018
교습소,3000023628,러빈아트(Lovin' art)미술교습소,서울특별시 서초구 명달로4길 32,", 401호 (서초동)",예능(대),예능(중),,미술,36,9,,Y,N,137868,개원,20150701,,99991231,20150701,20231018
교습소,3000023630,아티스미술교습소,서울특별시 강남구 논현로159길 17,", 2층201호 (신사동)",예능(대),예능(중),미술(입시),미술,4,7,,Y,N,6032,개원,20150611,,99991231,20150611,20231018
교습소,3000023728,소통과공감미술교습소,서울특별시 서초구 방배중앙로25길 37,", 1층5호 (방배동, 우림빌딩)",예능(대),예능(중),,미술,6,6,,Y,N,137829,개원,20150713,,99991231,20150713,20231018
학원,3000023736,시대인재반포센터학원,서울특별시 서초구 반포대로 287,", 301호, 416~419호 (반포동, 래미안퍼스티지 중심상가)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,488,244,,Y,N,6547,개원,20150717,,99991231,20150717,20240225
교습소,3000023748,뮤엠스카이엠영어교습소,서울특별시 서초구 태봉로2길 60,", 상가동 204호 (우면동, 서초네이처힐3단지)",입시.검정 및 보습,보통교과,화이트,보습,30,5,"화이트:200000, 옐로우:220000, 그린:220000, 블루:220000, 문법:250000, 중등부:300000",Y,N,6764,개원,20150714,,99991231,20150714,20231018
교습소,3000023750,라온수학교습소,서울특별시 서초구 방배천로2안길 110,", 201호 (방배동)",입시.검정 및 보습,보통교과,,보습,24,4,,Y,N,6677,개원,20150715,,99991231,20150715,20231018
교습소,3000023753,방배해법수학교습소,서울특별시 서초구 서초대로7길 9,", 1층일부 (방배동)",입시.검정 및 보습,보통교과,,보습,6,3,,Y,N,137838,개원,20150716,,99991231,20150716,20231018
학원,3000023821,수학시간학원,서울특별시 서초구 동광로19길 16,", 2층 (방배동)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,100,68,,Y,N,137830,개원,20150723,,99991231,20150723,20231018
학원,3000023823,뮤직라이브러리원격학원,서울특별시 서초구 반포대로 58,", 101동 1404호 (서초동, 서초아트자이)",예능(대),예능(중),"음악,",음악,20,0,,Y,N,6652,개원,20150724,,99991231,20150724,20231018
학원,3000023833,키즈스피치예소스학원,서울특별시 서초구 서초중앙로31길 6-3,", 8층일부 (반포동, 삼우빌딩)",기타(대),기타(중),,화술,6,48,,Y,N,137802,개원,20150723,,99991231,20150723,20231018
교습소,3000023834,안녕국어교습소,서울특별시 서초구 잠원로 148,", 3층 301호일부(B) (잠원동, 잠원한신아파트)",입시.검정 및 보습,보통교과,,보습,12,6,,Y,N,137907,개원,20150727,,99991231,20150727,20231018
교습소,3000023842,아르스피아노교습소,서울특별시 서초구 효령로34길 62,", 201-1호 (방배동)",예능(대),예능(중),,음악,3,1,,Y,N,137851,개원,20150311,,99991231,20150311,20231018
교습소,3000023846,돌체플루트교습소,서울특별시 서초구 효령로34길 62,", 201-2호 (방배동)",예능(대),예능(중),,음악,6,2,,N,N,137851,개원,20150311,,99991231,20150311,20231018
학원,3000023934,아람플러스학원,서울특별시 서초구 효령로 384,", 2층(서초동)",입시.검정 및 보습,보통교과,"보습,",보습,86,85,,Y,N,6727,개원,20150805,,99991231,20150805,20231018
교습소,3000023995,폴고갱미술교습소,서울특별시 서초구 동산로 64,", 4층 일부 (양재동, 화성빌딩)",예능(대),예능(중),,미술,117,9,"미술:90000, 미술:100000, 미술:110000, 미술:120000, 미술:130000, 미술:160000, 미술:180000, 미술:190000, 미술:200000, 미술:260000, 미술:350000, 미술:500000, 미술:750000, 입시미술(중등부):150000, 입시미술(고등부):450000, 입시미술(고등부):600000, 미술(초등고학년):200000",Y,N,6784,개원,20150819,,99991231,20150819,20231018
학원,3000024005,한국꽃예술학원,서울특별시 서초구 동산로 10,", 4층 402호, 403호 (양재동)",기예(대),기예(중),"공예(종이접기,꽃꽂이,꽃기예),","공예(종이접기,꽃꽂이,꽃기예)",65,21,,Y,N,6787,개원,20150821,,99991231,20150824,20231018
학원,3000024024,한국전통발효아카데미학원,서울특별시 서초구 남부순환로333길 36,", 4층 (서초동)",직업기술,산업응용기술,"식음료품(바리스타,소믈리에),","식음료품(바리스타,소믈리에)",115,28,,Y,N,137865,개원,20150821,,99991231,20150821,20231018
학원,3000024025,더블유(W)방송연기학원,서울특별시 서초구 서초중앙로 42,", 8층801호 (서초동, 블루핀타워)",기타(대),기타(중),,연극,5,58,,Y,N,137877,개원,20150825,,99991231,20150825,20231018
학원,3000024083,세인트폴서울학원,서울특별시 서초구 서초중앙로31길 14-8,", 1층,3층일부 (반포동, 나호)",종합(대),,"실용외국어(유아/초?중?고),",,920,252,,Y,N,137802,개원,20150828,,99991231,20150828,20231018
학원,3000024084,세인트폴프리페라토리서울(Saint Paul Preparatory Seoul)학원,서울특별시 서초구 서초중앙로31길 14-8,", 2층,3층일부 (반포동, 나호)",종합(대),,"실용외국어(유아/초?중?고),",,920,289,,Y,N,137802,개원,20150828,,99991231,20150828,20231018
학원,3000024085,힘멜학원,서울특별시 서초구 신반포로43길 42,", 1층,2층 (잠원동, 어린이집)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,144,84,,Y,N,137906,개원,20150831,,99991231,20150831,20231018
학원,3000024159,누나영아카데미어학원,서울특별시 서초구 서초대로78길 30,", 4층~6층 (서초동)",국제화,국제,,어학(성인),770,281,,Y,N,6621,개원,20150903,,99991231,20150903,20231018
교습소,3000024160,한미술교습소,서울특별시 서초구 강남대로30길 48-2,", 103호 (양재동)",예능(대),예능(중),미술,미술,16,7,"미술:150000, 미술:150000",Y,N,6745,개원,20150907,,99991231,20150907,20231018
학원,3000024166,도신아카데미학원,서울특별시 강남구 학동로 140,", 4층 (논현동)",직업기술,산업응용기술,"이?미용,",이?미용,30,103,,Y,N,6111,개원,20150914,,99991231,20150914,20231018
학원,3000024193,상위권수학자이학원,서울특별시 서초구 잠원로 24,", 203호 및 220호 (반포동)",입시.검정 및 보습,보통교과,,보습,88,78,,Y,N,6544,개원,20150915,,99991231,20150915,20231018
학원,3000024238,웨스턴영어학원,서울특별시 서초구 반포대로 287,", 339호 (반포동, 래미안퍼스티지 중심상가)",입시.검정 및 보습,보통교과,"보습,",보습,4,71,,Y,N,137040,개원,20150923,,99991231,20150923,20231018
학원,3000024278,그린램프라이브러리반포2캠퍼스독서실,서울특별시 서초구 반포대로 300-3,", 5층일부 (잠원동, 상화빌딩)",독서실,독서,"독서실(유아/초?중?고),",독서실(유아/초?중?고),160,102,,Y,N,137909,개원,20150925,,99991231,20150925,20231018
교습소,3000024350,장지윤바이올린교습소,서울특별시 서초구 서운로 207,", 406호 (서초동)",예능(대),예능(중),바이올린초중급,음악,8,3,,Y,N,6608,개원,20151013,,99991231,20151013,20231018
교습소,3000024351,서초국어논술교습소,서울특별시 서초구 효령로 230,", 3층일부 306호 (서초동)",입시.검정 및 보습,보통교과,,보습,2,2,,Y,N,6709,개원,20151012,,99991231,20151012,20231018
학원,3000024353,스타에듀학원,서울특별시 서초구 동산로 61,", 2층 (양재동, 선진빌딩)",입시.검정 및 보습,보통교과,,보습,135,74,,Y,N,137896,개원,20151015,,99991231,20151015,20231119
교습소,3000024381,꽃피다국어교습소,서울특별시 서초구 고무래로 12,", 6층일부 (반포동, 서초빌딩)",입시.검정 및 보습,보통교과,국어(초등),보습,24,6,"국어(초등):240000, 국어(중등):320000, 국어(고등):360000, 국어(고등):400000",Y,N,137803,개원,20151013,,99991231,20151013,20231018
교습소,3000024426,김쌤수학교습소,서울특별시 서초구 청계산로 203,", 505호 (신원동)",입시.검정 및 보습,보통교과,,보습,12,7,,Y,N,137160,개원,20151028,,99991231,20151028,20231113
교습소,3000024427,코오롱피아노교습소,서울특별시 서초구 바우뫼로 53,", 201호 (우면동, 코오롱아파트)",예능(대),예능(중),,음악,3,3,,Y,N,137784,개원,20151026,,99991231,20151026,20231018
학원,3000024429,이루다수학학원,서울특별시 서초구 고무래로10길 17,", 602호 (반포동, 동호빌딩)",입시.검정 및 보습,보통교과,보습,보습,32,73,,Y,N,137803,개원,20151016,,99991231,20151016,20231018
학원,3000024430,아카데미라운지구반포독서실,서울특별시 서초구 신반포로 27-12,", 3층일부 (반포동, 에이동)",독서실,독서,,독서실(유아/초?중?고),286,141,,Y,N,137040,개원,20151022,,99991231,20151022,20231018
학원,3000024433,잉글리쉬101영어학원,서울특별시 서초구 바우뫼로 20,", 3층 (우면동, 고호빌딩)",입시.검정 및 보습,보통교과,,보습?논술,48,78,,Y,N,137900,개원,20151028,,99991231,20151028,20231018
학원,3000024448,엠아이서초어학원,서울특별시 서초구 서초중앙로31길 6-3,", 6층 (반포동, 지지반포빌딩)",국제화,외국어,"실용외국어(유아/초?중?고),",실용외국어(유아/초?중?고),8,200,,Y,N,6593,개원,20151028,,99991231,20151028,20231018
교습소,3000024560,아롱다롱음악교습소,서울특별시 서초구 방배중앙로13길 48-1,", 1층일부 (방배동)",예능(대),예능(중),초급피아노주2회,음악,60,5,,Y,N,137838,개원,20151030,,99991231,20151030,20231018
교습소,3000024699,공감국어교습소,서울특별시 서초구 신반포로 177,", 3동 4층 2호,3호 일부 (잠원동, 반포쇼핑타운)",입시.검정 및 보습,보통교과,중1국어,보습,18,3,"중1국어:300000, 중2국어:350000, 중3국어:350000, 고1국어:450000, 고2국어:450000, 고3국어:500000",Y,N,6512,개원,20151125,,99991231,20151125,20231018
학원,3000024740,서초크라센어학원,서울특별시 서초구 서초중앙로 209,", 2층전체,5층1호 (반포동, 해성빌딩)",종합(대),,"실용외국어(유아/초?중?고),",,2160,286,,Y,N,6593,개원,20151119,,99991231,20151119,20231018
학원,3000024741,발레플러스발레학원,서울특별시 서초구 강남대로79길 10,", 2층 (반포동)",기예(대),기예(중),,"무용(전통무용,현대무용)",20,49,,Y,N,6541,개원,20151125,,99991231,20151125,20231018
